中文名,英文名,等级,总排名,等级内序号,海克斯名称
离群之刺,Akali,白银,140,40,点亮他们！
离群之刺,Akali,黄金,141,55,火上浇油
离群之刺,Akali,黄金,142,56,升级：无尽之刃
离群之刺,Akali,棱彩,143,47,任务：艾卡西亚的陷落
离群之刺,Akali,黄金,144,57,缩小射线
离群之刺,Akali,黄金,145,58,一板一眼
离群之刺,Akali,白银,146,41,山脉龙魂
离群之刺,Akali,白银,147,42,大力
离群之刺,Akali,棱彩,148,48,最万用的瞄准镜
离群之刺,Akali,白银,149,43,纯粹主义者 - 术师
离群之刺,Akali,白银,150,44,退敌力场
离群之刺,Akali,黄金,151,59,闪电打击
离群之刺,Akali,白银,152,45,由暴生急
离群之刺,Akali,棱彩,153,49,蛋白粉奶昔
离群之刺,Akali,黄金,154,60,接二连三
离群之刺,Akali,白银,155,46,吵闹鬼
离群之刺,Akali,白银,156,47,灵巧
离群之刺,Akali,棱彩,157,50,男爵之手
离群之刺,Akali,白银,158,48,升级：荆棘之甲
离群之刺,Akali,棱彩,159,51,激光治疗
离群之刺,Akali,白银,160,49,闪光弹
离群之刺,Akali,黄金,161,61,暴击律动
离群之刺,Akali,棱彩,162,52,回归基本功
离群之刺,Akali,棱彩,163,53,砍伤
离群之刺,Akali,棱彩,164,54,双刀流
离群之刺,Akali,棱彩,165,55,地狱三头犬
离群之刺,Akali,黄金,166,62,咏叹奏鸣
离群之刺,Akali,白银,167,50,闪闪现现
离群之刺,Akali,白银,168,51,海洋龙魂
离群之刺,Akali,白银,169,52,天音爆
离群之刺,Akali,棱彩,170,56,信念者的强化
离群之刺,Akali,白银,171,53,急救用具
离群之刺,Akali,黄金,172,63,圣火
离群之刺,Akali,白银,173,54,折磨者
离群之刺,Akali,白银,174,55,血上加伤
离群之刺,Akali,棱彩,175,57,死亡之环
离群之刺,Akali,黄金,176,64,溢流
离群之刺,Akali,棱彩,177,58,至高天诺言
离群之刺,Akali,棱彩,178,59,王中王，靴中靴
影哨,Akshan,黄金,1,1,暴击飞弹
影哨,Akshan,白银,2,1,台风
影哨,Akshan,黄金,3,2,更万用的瞄准镜
影哨,Akshan,棱彩,4,1,连拨击锤
影哨,Akshan,黄金,5,3,接二连三
影哨,Akshan,棱彩,6,2,双刀流
影哨,Akshan,黄金,7,4,暴击律动
影哨,Akshan,白银,8,2,点亮他们！
影哨,Akshan,白银,9,3,升级：收集者
影哨,Akshan,黄金,10,5,闪电打击
影哨,Akshan,黄金,11,6,魔法飞弹
影哨,Akshan,白银,12,4,灵巧
影哨,Akshan,黄金,13,7,吸血习性
影哨,Akshan,棱彩,14,3,最万用的瞄准镜
影哨,Akshan,棱彩,15,4,踢踏舞
影哨,Akshan,黄金,16,8,升级：无尽之刃
影哨,Akshan,黄金,17,9,质变：棱彩阶
影哨,Akshan,黄金,18,10,双发快射
影哨,Akshan,白银,19,5,万用瞄准镜
影哨,Akshan,棱彩,20,5,巨人杀手
影哨,Akshan,白银,21,6,渴血
影哨,Akshan,黄金,22,11,火上浇油
影哨,Akshan,黄金,23,12,罪恶快感
影哨,Akshan,白银,24,7,活力再生
影哨,Akshan,黄金,25,13,缩小射线
影哨,Akshan,黄金,26,14,穿针引线
影哨,Akshan,黄金,27,15,会心治疗
影哨,Akshan,白银,28,8,质变：黄金阶
影哨,Akshan,棱彩,29,6,战争交响乐
影哨,Akshan,黄金,30,16,灵魂虹吸
影哨,Akshan,黄金,31,17,属性叠属性！
影哨,Akshan,白银,32,9,魔法转物理
影哨,Akshan,棱彩,33,7,亮出你的剑
影哨,Akshan,黄金,34,18,缩小引擎
影哨,Akshan,黄金,35,19,易损
影哨,Akshan,棱彩,36,8,质变：混沌
影哨,Akshan,黄金,37,20,红包
影哨,Akshan,黄金,38,21,捐赠
影哨,Akshan,白银,39,10,属性！
影哨,Akshan,白银,40,11,大力
影哨,Akshan,棱彩,41,9,属性叠属性叠属性！
影哨,Akshan,黄金,42,22,一板一眼
影哨,Akshan,棱彩,43,10,地狱三头犬
影哨,Akshan,黄金,44,23,关键暴击
影哨,Akshan,黄金,45,24,升级：狂妄
影哨,Akshan,棱彩,46,11,秘术冲拳
影哨,Akshan,棱彩,47,12,潘朵拉的盒子
影哨,Akshan,黄金,48,25,心灵净化
影哨,Akshan,黄金,49,26,升级：雪球
影哨,Akshan,棱彩,50,13,史上最大雪球
影哨,Akshan,黄金,51,27,虚幻武器
影哨,Akshan,棱彩,52,14,飞身踢
影哨,Akshan,黄金,53,28,弹球
影哨,Akshan,白银,54,12,旋转至胜
影哨,Akshan,白银,55,13,会心防御
影哨,Akshan,黄金,56,29,有始有终
影哨,Akshan,白银,57,14,逃跑计划
影哨,Akshan,黄金,58,30,作弊：我能回城！
影哨,Akshan,黄金,59,31,雪球扭蛋机
影哨,Akshan,黄金,60,32,裁决使
影哨,Akshan,白银,61,15,家园卫士
影哨,Akshan,黄金,62,33,无休回复
影哨,Akshan,棱彩,63,15,回归基本功
影哨,Akshan,棱彩,64,16,珠光护手
影哨,Akshan,白银,65,16,残暴之力
影哨,Akshan,棱彩,66,17,当心小蛋糕！
影哨,Akshan,棱彩,67,18,夺金
影哨,Akshan,黄金,68,34,夜狩
影哨,Akshan,白银,69,17,练腿日
影哨,Akshan,白银,70,18,霸符兄弟
影哨,Akshan,棱彩,71,19,小丑学院
影哨,Akshan,棱彩,72,20,玻璃大炮
影哨,Akshan,棱彩,73,21,？？？
影哨,Akshan,白银,74,19,炼狱龙魂
影哨,Akshan,黄金,75,35,面包和黄油
影哨,Akshan,黄金,76,36,神射法师
影哨,Akshan,黄金,77,37,生机迸发
影哨,Akshan,白银,78,20,海克斯科技龙魂
影哨,Akshan,棱彩,79,22,神圣雪球
影哨,Akshan,黄金,80,38,最终都市列车
影哨,Akshan,棱彩,81,23,无限循环往复
影哨,Akshan,棱彩,82,24,任务：海牛阿福的勇士
影哨,Akshan,黄金,83,39,尖端发明家
影哨,Akshan,黄金,84,40,回力OK镖
影哨,Akshan,白银,85,21,由暴生急
影哨,Akshan,黄金,86,41,神圣干预
影哨,Akshan,黄金,87,42,任务：钢化你心
影哨,Akshan,棱彩,88,25,全能龙魂
影哨,Akshan,棱彩,89,26,魄罗之王的弹跳
影哨,Akshan,棱彩,90,27,大地苏醒
影哨,Akshan,黄金,91,43,坦克引擎
影哨,Akshan,棱彩,92,28,尊我为王
影哨,Akshan,白银,93,22,暗影疾奔
影哨,Akshan,黄金,94,44,循环往复
影哨,Akshan,黄金,95,45,闪现向前
影哨,Akshan,白银,96,23,唯快不破
影哨,Akshan,白银,97,24,侵蚀
影哨,Akshan,黄金,98,46,老练狙神
影哨,Akshan,白银,99,25,防护面纱
影哨,Akshan,白银,100,26,重量级打击手
影哨,Akshan,黄金,101,47,魄罗爆破手
影哨,Akshan,白银,102,27,俯冲轰炸
影哨,Akshan,棱彩,103,29,卡皮巴拉空投
影哨,Akshan,白银,104,28,速度恶魔
影哨,Akshan,黄金,105,48,面包和奶酪
影哨,Akshan,白银,106,29,杀意翻涌
影哨,Akshan,白银,107,30,急救用具
影哨,Akshan,棱彩,108,30,科学狂人
影哨,Akshan,棱彩,109,31,扳机炼狱
影哨,Akshan,白银,110,31,海洋龙魂
影哨,Akshan,棱彩,111,32,终极刷新
影哨,Akshan,棱彩,112,33,利刃华尔兹
影哨,Akshan,白银,113,32,刃下生风
影哨,Akshan,白银,114,33,吵闹鬼
影哨,Akshan,黄金,115,49,杀戮时间到了
影哨,Akshan,白银,116,34,退敌力场
影哨,Akshan,白银,117,35,注魔
影哨,Akshan,棱彩,118,34,量子计算
影哨,Akshan,黄金,119,50,星界躯体
影哨,Akshan,棱彩,120,35,歌利亚巨人
影哨,Akshan,棱彩,121,36,感受燃烧
影哨,Akshan,黄金,122,51,炽烈黎明
影哨,Akshan,黄金,123,52,急急小子
影哨,Akshan,棱彩,124,37,蛋白粉奶昔
影哨,Akshan,棱彩,125,38,精准奇才
影哨,Akshan,黄金,126,53,黎明使者的坚决
影哨,Akshan,白银,127,36,自我毁灭
影哨,Akshan,棱彩,128,39,你肩上的恶魔
影哨,Akshan,黄金,129,54,坚韧
影哨,Akshan,棱彩,130,40,终极唤醒
影哨,Akshan,白银,131,37,快中求稳
影哨,Akshan,白银,132,38,双生火焰
影哨,Akshan,白银,133,39,天音爆
影哨,Akshan,黄金,134,55,圣火
影哨,Akshan,棱彩,135,41,炼狱导管
影哨,Akshan,白银,136,40,负重爆气
影哨,Akshan,棱彩,137,42,激光治疗
影哨,Akshan,棱彩,138,43,全凭身法
影哨,Akshan,白银,139,41,冰霜 幽灵
影哨,Akshan,黄金,140,56,古式佳酿
影哨,Akshan,棱彩,141,44,男爵之手
影哨,Akshan,黄金,142,57,狂徒豪气
影哨,Akshan,棱彩,143,45,精怪魔法
影哨,Akshan,白银,144,42,山脉龙魂
影哨,Akshan,棱彩,145,46,你摸不到
影哨,Akshan,黄金,146,58,溢流
影哨,Akshan,棱彩,147,47,死亡之环
影哨,Akshan,白银,148,43,纯粹主义者 - 术师
影哨,Akshan,白银,149,44,巫师式思考
影哨,Akshan,黄金,150,59,面包和果酱
影哨,Akshan,黄金,151,60,基石法师
影哨,Akshan,棱彩,152,48,慢炖
影哨,Akshan,白银,153,45,终极不可阻挡
影哨,Akshan,白银,154,46,由心及物
影哨,Akshan,白银,155,47,冰寒
影哨,Akshan,棱彩,156,49,最终形态
影哨,Akshan,黄金,157,61,咏叹奏鸣
影哨,Akshan,白银,158,48,闪闪现现
影哨,Akshan,棱彩,159,50,和我一起困在这里
影哨,Akshan,黄金,160,62,升级：耀光
影哨,Akshan,白银,161,49,闪光弹
影哨,Akshan,棱彩,162,51,任务：沃格勒特的巫师帽
影哨,Akshan,黄金,163,63,魔鬼之舞
影哨,Akshan,白银,164,50,强力护盾
影哨,Akshan,白银,165,51,升级：献祭
影哨,Akshan,棱彩,166,52,任务：艾卡西亚的陷落
影哨,Akshan,棱彩,167,53,信念者的强化
牛头酋长,Alistar,黄金,1,1,吞噬灵魂
牛头酋长,Alistar,白银,2,1,扇巴掌
牛头酋长,Alistar,黄金,3,2,坦克引擎
牛头酋长,Alistar,黄金,4,3,星界躯体
牛头酋长,Alistar,黄金,5,4,任务：钢化你心
牛头酋长,Alistar,黄金,6,5,坚韧
牛头酋长,Alistar,白银,7,2,恶趣味
牛头酋长,Alistar,黄金,8,6,裁决使
牛头酋长,Alistar,棱彩,9,1,巨像的勇气
牛头酋长,Alistar,黄金,10,7,缩小引擎
牛头酋长,Alistar,棱彩,11,2,残忍
牛头酋长,Alistar,黄金,12,8,质变：棱彩阶
牛头酋长,Alistar,棱彩,13,3,慢炖
牛头酋长,Alistar,黄金,14,9,超凡邪恶
牛头酋长,Alistar,黄金,15,10,不动如山
牛头酋长,Alistar,棱彩,16,4,飞身踢
牛头酋长,Alistar,棱彩,17,5,歌利亚巨人
牛头酋长,Alistar,白银,18,3,坚若磐石
牛头酋长,Alistar,黄金,19,11,咏叹奏鸣
牛头酋长,Alistar,白银,20,4,自我毁灭
牛头酋长,Alistar,白银,21,5,重量级打击手
牛头酋长,Alistar,白银,22,6,冰霜 幽灵
牛头酋长,Alistar,黄金,23,12,古式佳酿
牛头酋长,Alistar,黄金,24,13,升级：雪球
牛头酋长,Alistar,棱彩,25,6,任务：艾卡西亚的陷落
牛头酋长,Alistar,黄金,26,14,弹球
牛头酋长,Alistar,黄金,27,15,雪球扭蛋机
牛头酋长,Alistar,白银,28,7,折磨者
牛头酋长,Alistar,白银,29,8,升级：献祭
牛头酋长,Alistar,黄金,30,16,祖母的辣椒油
牛头酋长,Alistar,白银,31,9,质变：黄金阶
牛头酋长,Alistar,白银,32,10,升级：荆棘之甲
牛头酋长,Alistar,白银,33,11,负重爆气
牛头酋长,Alistar,黄金,34,17,属性叠属性！
牛头酋长,Alistar,黄金,35,18,循环往复
牛头酋长,Alistar,棱彩,36,7,蛋白粉奶昔
牛头酋长,Alistar,棱彩,37,8,虚空裂隙
牛头酋长,Alistar,棱彩,38,9,史上最大雪球
牛头酋长,Alistar,白银,39,12,由心及物
牛头酋长,Alistar,黄金,40,19,神圣干预
牛头酋长,Alistar,棱彩,41,10,无限循环往复
牛头酋长,Alistar,黄金,42,20,生机迸发
牛头酋长,Alistar,棱彩,43,11,舞会女王
牛头酋长,Alistar,白银,44,13,火狐
牛头酋长,Alistar,白银,45,14,俯冲轰炸
牛头酋长,Alistar,黄金,46,21,最终都市列车
牛头酋长,Alistar,棱彩,47,12,质变：混沌
牛头酋长,Alistar,黄金,48,22,黎明使者的坚决
牛头酋长,Alistar,棱彩,49,13,死亡之环
牛头酋长,Alistar,白银,50,15,属性！
牛头酋长,Alistar,黄金,51,23,红包
牛头酋长,Alistar,棱彩,52,14,魄罗之王的弹跳
牛头酋长,Alistar,白银,53,16,海洋龙魂
牛头酋长,Alistar,黄金,54,24,回力OK镖
牛头酋长,Alistar,白银,55,17,练腿日
牛头酋长,Alistar,棱彩,56,15,小丑学院
牛头酋长,Alistar,黄金,57,25,心灵净化
牛头酋长,Alistar,黄金,58,26,面包和黄油
牛头酋长,Alistar,黄金,59,27,尖端发明家
牛头酋长,Alistar,黄金,60,28,会心治疗
牛头酋长,Alistar,白银,61,18,速度恶魔
牛头酋长,Alistar,黄金,62,29,溢流
牛头酋长,Alistar,黄金,63,30,作弊：我能回城！
牛头酋长,Alistar,棱彩,64,16,尤里卡
牛头酋长,Alistar,棱彩,65,17,珠光护手
牛头酋长,Alistar,黄金,66,31,魔法飞弹
牛头酋长,Alistar,黄金,67,32,面包和果酱
牛头酋长,Alistar,白银,68,19,巫师式思考
牛头酋长,Alistar,棱彩,69,18,神圣雪球
牛头酋长,Alistar,黄金,70,33,捐赠
牛头酋长,Alistar,棱彩,71,19,踢踏舞
牛头酋长,Alistar,白银,72,20,物理转魔法
牛头酋长,Alistar,黄金,73,34,魄罗爆破手
牛头酋长,Alistar,白银,74,21,山脉龙魂
牛头酋长,Alistar,黄金,75,35,穿针引线
牛头酋长,Alistar,棱彩,76,20,激光治疗
牛头酋长,Alistar,白银,77,22,急救用具
牛头酋长,Alistar,黄金,78,36,有始有终
牛头酋长,Alistar,黄金,79,37,无休回复
牛头酋长,Alistar,棱彩,80,21,潘朵拉的盒子
牛头酋长,Alistar,棱彩,81,22,最终形态
牛头酋长,Alistar,白银,82,23,逃跑计划
牛头酋长,Alistar,黄金,83,38,闪现向前
牛头酋长,Alistar,棱彩,84,23,量子计算
牛头酋长,Alistar,棱彩,85,24,炼狱导管
牛头酋长,Alistar,黄金,86,39,虚幻武器
牛头酋长,Alistar,白银,87,24,快中求稳
牛头酋长,Alistar,白银,88,25,侵蚀
牛头酋长,Alistar,白银,89,26,天音爆
牛头酋长,Alistar,棱彩,90,25,巨人杀手
牛头酋长,Alistar,棱彩,91,26,属性叠属性叠属性！
牛头酋长,Alistar,白银,92,27,帽上加帽
牛头酋长,Alistar,棱彩,93,27,尊我为王
牛头酋长,Alistar,棱彩,94,28,终极唤醒
牛头酋长,Alistar,白银,95,28,霸符兄弟
牛头酋长,Alistar,黄金,96,40,狂徒豪气
牛头酋长,Alistar,黄金,97,41,神射法师
牛头酋长,Alistar,白银,98,29,暗影疾奔
牛头酋长,Alistar,黄金,99,42,超强大脑
牛头酋长,Alistar,黄金,100,43,基石法师
牛头酋长,Alistar,黄金,101,44,吸血习性
牛头酋长,Alistar,黄金,102,45,圣火
牛头酋长,Alistar,棱彩,103,29,风语者的祝福
牛头酋长,Alistar,棱彩,104,30,？？？
牛头酋长,Alistar,白银,105,30,家园卫士
牛头酋长,Alistar,棱彩,106,31,任务：沃格勒特的巫师帽
牛头酋长,Alistar,棱彩,107,32,全凭身法
牛头酋长,Alistar,黄金,108,46,全心为你
牛头酋长,Alistar,棱彩,109,33,砍伤
牛头酋长,Alistar,黄金,110,47,杀戮时间到了
牛头酋长,Alistar,棱彩,111,34,卡皮巴拉空投
牛头酋长,Alistar,白银,112,31,升级：中娅
牛头酋长,Alistar,白银,113,32,强力护盾
牛头酋长,Alistar,白银,114,33,冰寒
牛头酋长,Alistar,棱彩,115,35,科学狂人
牛头酋长,Alistar,棱彩,116,36,和我一起困在这里
牛头酋长,Alistar,棱彩,117,37,当心小蛋糕！
牛头酋长,Alistar,白银,118,34,转得我眩晕了
牛头酋长,Alistar,黄金,119,48,急急小子
牛头酋长,Alistar,棱彩,120,38,终极刷新
牛头酋长,Alistar,白银,121,35,会心防御
牛头酋长,Alistar,白银,122,36,终极不可阻挡
牛头酋长,Alistar,黄金,123,49,易损
牛头酋长,Alistar,白银,124,37,双生火焰
牛头酋长,Alistar,棱彩,125,39,不祥契约
牛头酋长,Alistar,黄金,126,50,魔鬼之舞
牛头酋长,Alistar,棱彩,127,40,感受燃烧
牛头酋长,Alistar,黄金,128,51,炽烈黎明
牛头酋长,Alistar,黄金,129,52,夜狩
牛头酋长,Alistar,白银,130,38,防护面纱
牛头酋长,Alistar,白银,131,39,退敌力场
牛头酋长,Alistar,棱彩,132,41,全能龙魂
牛头酋长,Alistar,棱彩,133,42,大地苏醒
牛头酋长,Alistar,白银,134,40,海克斯科技龙魂
牛头酋长,Alistar,棱彩,135,43,至高天诺言
牛头酋长,Alistar,白银,136,41,炼狱龙魂
牛头酋长,Alistar,白银,137,42,纯粹主义者 - 术师
牛头酋长,Alistar,黄金,138,53,面包和奶酪
牛头酋长,Alistar,棱彩,139,44,你摸不到
牛头酋长,Alistar,白银,140,43,注魔
牛头酋长,Alistar,棱彩,141,45,夺金
牛头酋长,Alistar,棱彩,142,46,回归基本功
牛头酋长,Alistar,黄金,143,54,关键暴击
牛头酋长,Alistar,白银,144,44,杀意翻涌
牛头酋长,Alistar,黄金,145,55,更万用的瞄准镜
牛头酋长,Alistar,黄金,146,56,罪恶快感
牛头酋长,Alistar,棱彩,147,47,升级：米凯尔的祝福
牛头酋长,Alistar,白银,148,45,砸开那颗蛋
牛头酋长,Alistar,白银,149,46,渴血
牛头酋长,Alistar,棱彩,150,48,任务：海牛阿福的勇士
牛头酋长,Alistar,棱彩,151,49,小猫咪找妈妈
牛头酋长,Alistar,棱彩,152,50,玻璃大炮
牛头酋长,Alistar,棱彩,153,51,秘术冲拳
牛头酋长,Alistar,棱彩,154,52,扳机炼狱
牛头酋长,Alistar,棱彩,155,53,信念者的强化
牛头酋长,Alistar,白银,156,47,狂热者
牛头酋长,Alistar,棱彩,157,54,利刃华尔兹
牛头酋长,Alistar,黄金,158,57,灵魂虹吸
牛头酋长,Alistar,黄金,159,58,火上浇油
牛头酋长,Alistar,白银,160,48,万用瞄准镜
牛头酋长,Alistar,白银,161,49,刃下生风
牛头酋长,Alistar,白银,162,50,吵闹鬼
牛头酋长,Alistar,棱彩,163,55,你肩上的恶魔
牛头酋长,Alistar,棱彩,164,56,男爵之手
牛头酋长,Alistar,白银,165,51,点亮他们！
牛头酋长,Alistar,白银,166,52,灵巧
牛头酋长,Alistar,黄金,167,59,双发快射
牛头酋长,Alistar,白银,168,53,由暴生急
牛头酋长,Alistar,棱彩,169,57,最万用的瞄准镜
牛头酋长,Alistar,白银,170,54,唯快不破
牛头酋长,Alistar,白银,171,55,魔法转物理
牛头酋长,Alistar,白银,172,56,闪光弹
牛头酋长,Alistar,棱彩,173,58,地狱三头犬
牛头酋长,Alistar,白银,174,57,闪闪现现
牛头酋长,Alistar,棱彩,175,59,战争交响乐
牛头酋长,Alistar,黄金,176,60,升级：耀光
牛头酋长,Alistar,黄金,177,61,缩小射线
牛头酋长,Alistar,黄金,178,62,暴击律动
牛头酋长,Alistar,棱彩,179,60,连拨击锤
牛头酋长,Alistar,黄金,180,63,接二连三
牛头酋长,Alistar,棱彩,181,61,双刀流
牛头酋长,Alistar,白银,182,58,血上加伤
牛头酋长,Alistar,白银,183,59,升级：收集者
牛头酋长,Alistar,黄金,184,64,升级：无尽之刃
牛头酋长,Alistar,黄金,185,65,升级：狂妄
牛头酋长,Alistar,白银,186,60,台风
铁血狼母,Ambessa,黄金,1,1,吸血习性
铁血狼母,Ambessa,黄金,2,2,狂徒豪气
铁血狼母,Ambessa,黄金,3,3,裁决使
铁血狼母,Ambessa,黄金,4,4,升级：狂妄
铁血狼母,Ambessa,白银,5,1,快中求稳
铁血狼母,Ambessa,白银,6,2,渴血
铁血狼母,Ambessa,黄金,7,5,古式佳酿
铁血狼母,Ambessa,白银,8,3,暗影疾奔
铁血狼母,Ambessa,棱彩,9,1,大地苏醒
铁血狼母,Ambessa,黄金,10,6,质变：棱彩阶
铁血狼母,Ambessa,棱彩,11,2,小丑学院
铁血狼母,Ambessa,黄金,12,7,属性叠属性！
铁血狼母,Ambessa,棱彩,13,3,最终形态
铁血狼母,Ambessa,黄金,14,8,穿针引线
铁血狼母,Ambessa,棱彩,15,4,全凭身法
铁血狼母,Ambessa,白银,16,4,残暴之力
铁血狼母,Ambessa,黄金,17,9,夜狩
铁血狼母,Ambessa,棱彩,18,5,珠光护手
铁血狼母,Ambessa,白银,19,5,负重爆气
铁血狼母,Ambessa,白银,20,6,强力护盾
铁血狼母,Ambessa,棱彩,21,6,扳机炼狱
铁血狼母,Ambessa,黄金,22,10,缩小引擎
铁血狼母,Ambessa,黄金,23,11,会心治疗
铁血狼母,Ambessa,黄金,24,12,魔鬼之舞
铁血狼母,Ambessa,白银,25,7,质变：黄金阶
铁血狼母,Ambessa,棱彩,26,7,秘术冲拳
铁血狼母,Ambessa,棱彩,27,8,歌利亚巨人
铁血狼母,Ambessa,黄金,28,13,循环往复
铁血狼母,Ambessa,棱彩,29,9,巨人杀手
铁血狼母,Ambessa,黄金,30,14,升级：雪球
铁血狼母,Ambessa,白银,31,8,速度恶魔
铁血狼母,Ambessa,黄金,32,15,雪球扭蛋机
铁血狼母,Ambessa,黄金,33,16,最终都市列车
铁血狼母,Ambessa,黄金,34,17,弹球
铁血狼母,Ambessa,白银,35,9,升级：收集者
铁血狼母,Ambessa,白银,36,10,魔法转物理
铁血狼母,Ambessa,白银,37,11,自我毁灭
铁血狼母,Ambessa,棱彩,38,10,质变：混沌
铁血狼母,Ambessa,白银,39,12,俯冲轰炸
铁血狼母,Ambessa,白银,40,13,大力
铁血狼母,Ambessa,棱彩,41,11,史上最大雪球
铁血狼母,Ambessa,白银,42,14,属性！
铁血狼母,Ambessa,黄金,43,18,捐赠
铁血狼母,Ambessa,黄金,44,19,红包
铁血狼母,Ambessa,白银,45,15,逃跑计划
铁血狼母,Ambessa,棱彩,46,12,潘朵拉的盒子
铁血狼母,Ambessa,棱彩,47,13,舞会女王
铁血狼母,Ambessa,白银,48,16,刃下生风
铁血狼母,Ambessa,棱彩,49,14,属性叠属性叠属性！
铁血狼母,Ambessa,棱彩,50,15,尊我为王
铁血狼母,Ambessa,棱彩,51,16,回归基本功
铁血狼母,Ambessa,棱彩,52,17,魄罗之王的弹跳
铁血狼母,Ambessa,黄金,53,20,心灵净化
铁血狼母,Ambessa,黄金,54,21,罪恶快感
铁血狼母,Ambessa,黄金,55,22,杀戮时间到了
铁血狼母,Ambessa,棱彩,56,18,利刃华尔兹
铁血狼母,Ambessa,白银,57,17,旋转至胜
铁血狼母,Ambessa,黄金,58,23,尖端发明家
铁血狼母,Ambessa,黄金,59,24,面包和黄油
铁血狼母,Ambessa,白银,60,18,炼狱龙魂
铁血狼母,Ambessa,白银,61,19,急救用具
铁血狼母,Ambessa,棱彩,62,19,战争交响乐
铁血狼母,Ambessa,黄金,63,25,灵魂虹吸
铁血狼母,Ambessa,黄金,64,26,面包和果酱
铁血狼母,Ambessa,黄金,65,27,生机迸发
铁血狼母,Ambessa,棱彩,66,20,神圣雪球
铁血狼母,Ambessa,棱彩,67,21,无限循环往复
铁血狼母,Ambessa,棱彩,68,22,飞身踢
铁血狼母,Ambessa,黄金,69,28,神圣干预
铁血狼母,Ambessa,黄金,70,29,坦克引擎
铁血狼母,Ambessa,黄金,71,30,关键暴击
铁血狼母,Ambessa,白银,72,20,终极不可阻挡
铁血狼母,Ambessa,棱彩,73,23,量子计算
铁血狼母,Ambessa,棱彩,74,24,终极唤醒
铁血狼母,Ambessa,黄金,75,31,作弊：我能回城！
铁血狼母,Ambessa,白银,76,21,杀意翻涌
铁血狼母,Ambessa,黄金,77,32,一板一眼
铁血狼母,Ambessa,黄金,78,33,面包和奶酪
铁血狼母,Ambessa,黄金,79,34,无休回复
铁血狼母,Ambessa,黄金,80,35,升级：无尽之刃
铁血狼母,Ambessa,白银,81,22,会心防御
铁血狼母,Ambessa,黄金,82,36,任务：钢化你心
铁血狼母,Ambessa,黄金,83,37,黎明使者的坚决
铁血狼母,Ambessa,黄金,84,38,易损
铁血狼母,Ambessa,黄金,85,39,有始有终
